__time,/mavros/local_position/pose/header/stamp/nanosec,/mavros/local_position/pose/header/stamp/sec,/mavros/local_position/pose/pose/orientation/w,/mavros/local_position/pose/pose/orientation/x,/mavros/local_position/pose/pose/orientation/y,/mavros/local_position/pose/pose/orientation/z,/mavros/local_position/pose/pose/position/x,/mavros/local_position/pose/pose/position/y,/mavros/local_position/pose/pose/position/z,/state_vector/data[0],/state_vector/data[1],/state_vector/data[2],/state_vector/data[3],/state_vector/data[4],/state_vector/data[5],/state_vector/data[6],/state_vector/data[7],/state_vector/data[8],/state_vector/data[9],/state_vector/layout/data_offset
1709397295.731563,936182403.000000000,1709397179.000000000,-0.960176500,0.002085469,-0.001758937,-0.279380943,7.073981285,-4.437263012,9.783617973,,,,,,,,,,,
1709397295.737818,,,,,,,,,,-1.663179339,0.373153806,-0.000899288,0.003921992,-1.115572107,0.195921913,0.003960909,0.000432663,7.073981285,-4.437263012,0.000000000
1709397295.768802,971523999.000000000,1709397179.000000000,-0.959986945,0.002072971,-0.001851926,-0.280031164,7.088815689,-4.430091381,9.779227257,,,,,,,,,,,
1709397295.772524,,,,,,,,,,-1.657028284,0.373039693,-0.001017593,0.003964151,-1.118195712,0.197087809,0.003717322,0.000368418,7.088815689,-4.430091381,0.000000000
1709397295.800916,,,,,,,,,,-1.665685960,0.373039693,-0.001017593,0.003964151,-1.128013647,0.197087809,0.003717322,0.000368418,7.088815689,-4.430091381,0.000000000
1709397295.810568,12454456.000000000,1709397180.000000000,-0.959529862,0.002072960,-0.002053192,-0.281591566,7.102028370,-4.423672676,9.775617599,,,,,,,,,,,
1709397295.833750,,,,,,,,,,-1.661105223,0.373059154,-0.000794184,0.003995095,-1.131435509,0.198328704,0.003639793,0.000309014,7.102028370,-4.423672676,0.000000000
1709397295.846142,51813461.000000000,1709397180.000000000,-0.959154460,0.002086524,-0.002168197,-0.282867141,7.118411541,-4.415601730,9.772468567,,,,,,,,,,,
1709397295.867926,,,,,,,,,,-1.653328202,0.373082101,-0.000766309,0.004019005,-1.133227695,0.199904785,0.003430888,0.000264000,7.118411541,-4.415601730,0.000000000
1709397295.888035,93804946.000000000,1709397180.000000000,-0.958970932,0.002097011,-0.002221059,-0.283488238,7.131628036,-4.408759594,9.770303726,,,,,,,,,,,
1709397295.899891,,,,,,,,,,-1.648692007,0.373265415,-0.000734226,0.004038170,-1.136271187,0.201114804,0.003270222,0.000199377,7.131628036,-4.408759594,0.000000000
1709397295.928770,130038638.000000000,1709397180.000000000,-0.958614707,0.002142386,-0.002265517,-0.284689760,7.144761562,-4.401824474,9.768962860,,,,,,,,,,,
1709397295.934157,,,,,,,,,,-1.644112871,0.373427063,-0.000630890,0.004041875,-1.139244126,0.202372715,0.003014721,0.000150166,7.144761562,-4.401824474,0.000000000
1709397295.957598,161553027.000000000,1709397180.000000000,-0.958266026,0.002231130,-0.002260627,-0.285860473,7.157779217,-4.394905567,9.768630028,,,,,,,,,,,
1709397295.966037,,,,,,,,,,-1.639623638,0.373506337,-0.000594134,0.004046235,-1.142255638,0.203656822,0.002906854,0.000096314,7.157779217,-4.394905567,0.000000000
1709397296.000625,,,,,,,,,,-1.648126032,0.373506337,-0.000594134,0.004045739,-1.152208351,0.203656822,0.002906854,0.000043937,7.157779217,-4.394905567,0.000000000
1709397296.004445,204662808.000000000,1709397180.000000000,-0.958088904,0.002276651,-0.002235148,-0.286453416,7.170697689,-4.387992859,9.769042015,,,,,,,,,,,
1709397296.031985,,,,,,,,,,-1.643683869,0.373479515,-0.000462887,0.004035925,-1.155270580,0.204952061,0.002647197,-0.000010705,7.170697689,-4.387992859,0.000000000
1709397296.043085,241812521.000000000,1709397180.000000000,-0.957697823,0.002359130,-0.002168921,-0.287758156,7.186142445,-4.382221222,9.769592285,,,,,,,,,,,
1709397296.064658,,,,,,,,,,-1.636689279,0.374628276,-0.000498300,0.004035925,-1.159496038,0.205901146,0.002493279,-0.000010705,7.186142445,-4.382221222,0.000000000
1709397296.080929,286594841.000000000,1709397180.000000000,-0.957418474,0.002397478,-0.002161603,-0.288685724,7.202127934,-4.376698494,9.770104408,,,,,,,,,,,
1709397296.100816,,,,,,,,,,-1.629127755,0.375975996,-0.000478765,0.004017843,-1.163992492,0.206760168,0.002344341,-0.000066058,7.202127934,-4.376698494,0.000000000
1709397296.117686,318167169.000000000,1709397180.000000000,-0.957244049,0.002423023,-0.002165944,-0.289263494,7.221649647,-4.369604111,9.770421028,,,,,,,,,,,
1709397296.131929,,,,,,,,,,-1.618003747,0.377390772,-0.000416132,0.003996432,-1.166939311,0.207875043,0.002134195,-0.000131852,7.221649647,-4.369604111,0.000000000
1709397296.151287,357358993.000000000,1709397180.000000000,-0.956890100,0.002486343,-0.002165411,-0.290431636,7.233140469,-4.365253925,9.770310402,,,,,,,,,,,
1709397296.168545,,,,,,,,,,-1.614884314,0.378106058,-0.000315734,0.003966897,-1.172652279,0.208580136,0.001959260,-0.000209816,7.233140469,-4.365253925,0.000000000
1709397296.197430,399933046.000000000,1709397180.000000000,-0.956528332,0.002569371,-0.002119326,-0.291620662,7.253713131,-4.360725880,9.768651009,,,,,,,,,,,
1709397296.197486,,,,,,,,,,-1.602656667,0.379719049,-0.000221163,0.003930729,-1.178209268,0.208678052,0.001766683,-0.000299734,7.253713131,-4.360725880,0.000000000
1709397296.224244,430309859.000000000,1709397180.000000000,-0.956340863,0.002617415,-0.002071730,-0.292234826,7.269752502,-4.356759548,9.767076492,,,,,,,,,,,
1709397296.232028,,,,,,,,,,-1.594935879,0.380742013,-0.000026811,0.003880792,-1.184349784,0.208960131,0.001527559,-0.000393480,7.269752502,-4.356759548,0.000000000
1709397296.257107,462397594.000000000,1709397180.000000000,-0.955950225,0.002769025,-0.001912246,-0.293509536,7.285451412,-4.352514744,9.765774727,,,,,,,,,,,
1709397296.263582,,,,,,,,,,-1.587529065,0.381479919,0.000094311,0.003816194,-1.190233570,0.209501415,0.001273041,-0.000503864,7.285451412,-4.352514744,0.000000000
1709397296.296330,498736228.000000000,1709397180.000000000,-0.955522709,0.002993359,-0.001684236,-0.294897664,7.300645828,-4.347695827,9.766628265,,,,,,,,,,,
1709397296.296368,,,,,,,,,,-1.580600200,0.381862670,0.000094311,0.003738366,-1.195564918,0.210295141,0.001273041,-0.000619776,7.300645828,-4.347695827,0.000000000
1709397296.329921,,,,,,,,,,-1.588839149,0.381862670,0.000166266,0.003738366,-1.205736787,0.210295141,0.001017522,-0.000619776,7.300645828,-4.347695827,0.000000000
1709397296.341776,546964536.000000000,1709397180.000000000,-0.955340002,0.003103350,-0.001583452,-0.295488689,7.311722279,-4.343714714,9.768688202,,,,,,,,,,,
1709397296.370373,,,,,,,,,,-1.585974990,0.381905764,0.000488239,0.003645069,-1.211949077,0.211051270,0.000632267,-0.000760924,7.311722279,-4.343714714,0.000000000
1709397296.382434,587397647.000000000,1709397180.000000000,-0.954909978,0.003369426,-0.001356428,-0.296873171,7.326272964,-4.338253975,9.771601677,,,,,,,,,,,
1709397296.395931,,,,,,,,,,-1.579609881,0.381678134,0.000273272,0.003563037,-1.216703207,0.212178767,0.000540475,-0.000865216,7.326272964,-4.338253975,0.000000000
1709397296.420003,625819397.000000000,1709397180.000000000,-0.954394480,0.003602799,-0.001208295,-0.298524526,7.344128132,-4.331194401,9.774950027,,,,,,,,,,,
1709397296.429606,,,,,,,,,,-1.569913520,0.381111354,0.000188578,0.003467641,-1.219879895,0.213658363,0.000342740,-0.001009966,7.344128132,-4.331194401,0.000000000
1709397296.458209,662500947.000000000,1709397180.000000000,-0.954118713,0.003726520,-0.001147906,-0.299403246,7.362472057,-4.325029850,9.776231766,,,,,,,,,,,
1709397296.462074,,,,,,,,,,-1.559701574,0.379939109,0.000264940,0.003375357,-1.223972932,0.214458495,0.000102412,-0.001158917,7.362472057,-4.325029850,0.000000000
1709397296.493597,,,,,,,,,,-1.567806672,0.379939109,0.000264940,0.003261775,-1.234251774,0.214458495,0.000102412,-0.001331138,7.362472057,-4.325029850,0.000000000
1709397296.501964,707428661.000000000,1709397180.000000000,-0.953364221,0.004034605,-0.000977396,-0.301793963,7.375979900,-4.321810246,9.775769234,,,,,,,,,,,
1709397296.526534,,,,,,,,,,-1.562376989,0.379096240,0.000104304,0.003261775,-1.241332196,0.214521781,0.000019407,-0.001331138,7.375979900,-4.321810246,0.000000000
1709397296.538922,745202166.000000000,1709397180.000000000,-0.952733852,0.004260549,-0.000861617,-0.303775139,7.389321327,-4.318229198,9.774093628,,,,,,,,,,,
1709397296.561385,,,,,,,,,,-1.557086729,0.378020644,-0.000001916,0.003140882,-1.248072288,0.214980155,-0.000153687,-0.001488466,7.389321327,-4.318229198,0.000000000
1709397296.576124,778748657.000000000,1709397180.000000000,-0.952408415,0.004360650,-0.000824491,-0.304792795,7.402834415,-4.315069675,9.772163391,,,,,,,,,,,
1709397296.594383,,,,,,,,,,-1.551597759,0.376906365,-0.000019515,0.003002594,-1.255254946,0.215456739,-0.000417978,-0.001658602,7.402834415,-4.315069675,0.000000000
1709397296.610409,815731195.000000000,1709397180.000000000,-0.951811805,0.004510774,-0.000786937,-0.306648669,7.415788174,-4.311150074,9.771798134,,,,,,,,,,,
1709397296.625558,,,,,,,,,,-1.546641016,0.375506997,-0.000160823,0.002848336,-1.261698498,0.216253594,-0.000515558,-0.001835177,7.415788174,-4.311150074,0.000000000
1709397296.657182,861873365.000000000,1709397180.000000000,-0.951124032,0.004640504,-0.000789069,-0.308773397,7.428484440,-4.306767941,9.772009850,,,,,,,,,,,
1709397296.660272,,,,,,,,,,-1.541914608,0.375506997,-0.000275051,0.002639911,-1.267700418,0.216253594,-0.000695697,-0.002051178,7.428484440,-4.306767941,0.000000000
1709397296.691962,,,,,,,,,,-1.549857252,0.373966217,-0.000275051,0.002470210,-1.278105302,0.217344478,-0.000695697,-0.002233390,7.428484440,-4.306767941,0.000000000
1709397296.695703,900580304.000000000,1709397180.000000000,-0.950840131,0.004697046,-0.000798817,-0.309645584,7.441030979,-4.302033901,9.772377014,,,,,,,,,,,
1709397296.724597,,,,,,,,,,-1.545226091,0.372380793,-0.000396842,0.002289342,-1.283796904,0.218644798,-0.000892612,-0.002409306,7.441030979,-4.302033901,0.000000000
1709397296.727963,931538742.000000000,1709397180.000000000,-0.950053270,0.004801926,-0.000841163,-0.312049787,7.453454018,-4.297012806,9.772544861,,,,,,,,,,,
1709397296.758045,,,,,,,,,,-1.540691108,0.370813727,-0.000506385,0.002094446,-1.289222136,0.219996825,-0.000889237,-0.002578273,7.453454018,-4.297012806,0.000000000
1709397296.773354,976389606.000000000,1709397180.000000000,-0.949328197,0.004885286,-0.000931690,-0.314247050,7.469205856,-4.289930344,9.772059441,,,,,,,,,,,
1709397296.793535,,,,,,,,,,-1.532799951,0.369177788,-0.000657231,0.002094446,-1.292606617,0.221975669,-0.001029103,-0.002578273,7.469205856,-4.289930344,0.000000000
1709397296.804440,10621632.000000000,1709397181.000000000,-0.948959117,0.004935432,-0.001000590,-0.315359010,7.481671333,-4.284043789,9.771111488,,,,,,,,,,,
1709397296.828997,,,,,,,,,,-1.528167725,0.367890298,-0.000916960,0.001875705,-1.297207549,0.223693803,-0.001314873,-0.002771152,7.481671333,-4.284043789,0.000000000
1709397296.843776,46691393.000000000,1709397181.000000000,-0.948197502,0.005047846,-0.001140843,-0.317639429,7.494026184,-4.277970791,9.769675255,,,,,,,,,,,
1709397296.856628,,,,,,,,,,-1.523618643,0.366588086,-0.001005207,0.001673627,-1.301642509,0.225598648,-0.001326622,-0.002935270,7.494026184,-4.277970791,0.000000000
1709397296.875926,81169197.000000000,1709397181.000000000,-0.947415320,0.005136614,-0.001284961,-0.319962921,7.505975246,-4.271365643,9.768805504,,,,,,,,,,,
1709397296.889639,,,,,,,,,,-1.519447813,0.365049243,-0.001078200,0.001462574,-1.305565718,0.227942348,-0.001269651,-0.003088266,7.505975246,-4.271365643,0.000000000
1709397296.915055,118241430.000000000,1709397181.000000000,-0.947022806,0.005165918,-0.001361314,-0.321122170,7.517554283,-4.264270306,9.768682480,,,,,,,,,,,
1709397296.924980,,,,,,,,,,-1.515619418,0.363341689,-0.001379764,0.001235172,-1.309019065,0.230639651,-0.001356838,-0.003240421,7.517554283,-4.264270306,0.000000000
1709397296.943994,149834455.000000000,1709397181.000000000,-0.946223112,0.005200476,-0.001502965,-0.323469497,7.529077053,-4.257049084,9.768712997,,,,,,,,,,,
1709397296.955631,,,,,,,,,,-1.511819648,0.361713767,-0.001462892,0.000973717,-1.312366783,0.233388603,-0.001319356,-0.003407920,7.529077053,-4.257049084,0.000000000
1709397296.979869,186053578.000000000,1709397181.000000000,-0.945645236,0.005213800,-0.001585245,-0.325154654,7.537682056,-4.251552582,9.768801689,,,,,,,,,,,
1709397296.988665,,,,,,,,,,-1.510909948,0.360532463,-0.001733513,0.000744850,-1.317459403,0.235426798,-0.001306198,-0.003535941,7.537682056,-4.251552582,0.000000000
1709397297.017690,223797231.000000000,1709397181.000000000,-0.945220586,0.005212801,-0.001647216,-0.326386670,7.557179928,-4.239534855,9.767385483,,,,,,,,,,,
1709397297.022176,,,,,,,,,,-1.499079631,0.358593762,-0.002045254,0.000530254,-1.316050908,0.239697725,-0.001193194,-0.003649901,7.557179928,-4.239534855,0.000000000
1709397297.051193,256556951.000000000,1709397181.000000000,-0.944024016,0.005089241,-0.001839114,-0.329832280,7.569372654,-4.232078075,9.766367912,,,,,,,,,,,
1709397297.060895,,,,,,,,,,-1.494526659,0.357612580,-0.002035058,0.000312612,-1.319223398,0.242234573,-0.001150651,-0.003754766,7.569372654,-4.232078075,0.000000000
1709397297.087714,,,,,,,,,,-1.502138559,0.357612580,-0.002035058,0.000059555,-1.329872631,0.242234573,-0.001150651,-0.003866047,7.569372654,-4.232078075,0.000000000
1709397297.092893,298445245.000000000,1709397181.000000000,-0.943139543,0.004936295,-0.001973958,-0.332354411,7.581455231,-4.224499226,9.765407562,,,,,,,,,,,
1709397297.121119,,,,,,,,,,-1.497639977,0.356663048,-0.002122833,-0.000160896,-1.332962906,0.244883850,-0.001117083,-0.003949783,7.581455231,-4.224499226,0.000000000
1709397297.127425,333207567.000000000,1709397181.000000000,-0.942694957,0.004840249,-0.002028233,-0.333614791,7.593662739,-4.216980457,9.765066147,,,,,,,,,,,
1709397297.154802,,,,,,,,,,-1.492988506,0.355858892,-0.002471102,-0.000379485,-1.336133081,0.247359470,-0.000904181,-0.004018045,7.593662739,-4.216980457,0.000000000
1709397297.170670,376746378.000000000,1709397181.000000000,-0.941811096,0.004629715,-0.002141542,-0.336104026,7.608963013,-4.207701683,9.766489029,,,,,,,,,,,
1709397297.187801,,,,,,,,,,-1.485216259,0.354899257,-0.002649989,-0.000588958,-1.337562995,0.250170648,-0.000878366,-0.004076546,7.608963013,-4.207701683,0.000000000
1709397297.202965,408190905.000000000,1709397181.000000000,-0.940863908,0.004401421,-0.002272942,-0.338748551,7.621078014,-4.200151443,9.767929077,,,,,,,,,,,
1709397297.221466,,,,,,,,,,-1.480601224,0.354192108,-0.002704748,-0.000588958,-1.340741115,0.252350628,-0.000905039,-0.004076546,7.621078014,-4.200151443,0.000000000
1709397297.240554,445720778.000000000,1709397181.000000000,-0.940528483,0.004318499,-0.002315457,-0.339679765,7.633063793,-4.192454338,9.769157410,,,,,,,,,,,
1709397297.253718,,,,,,,,,,-1.476087299,0.353546590,-0.003019189,-0.000804237,-1.343791968,0.254348010,-0.000696470,-0.004129000,7.633063793,-4.192454338,0.000000000
1709397297.288057,,,,,,,,,,-1.483530990,0.353546590,-0.003019189,-0.000977455,-1.354559450,0.254348010,-0.000696470,-0.004167339,7.633063793,-4.192454338,0.000000000
1709397297.292156,490844677.000000000,1709397181.000000000,-0.939700782,0.004119657,-0.002406275,-0.341964482,7.644946098,-4.184636593,9.769686699,,,,,,,,,,,
1709397297.317927,523978302.000000000,1709397181.000000000,-0.938884587,0.003951167,-0.002485200,-0.344200520,7.657428265,-4.174392223,9.770159721,,,,,,,,,,,
1709397297.318319,,,,,,,,,,-1.466581994,0.352956295,-0.003153742,-0.001141361,-1.347284268,0.256184250,-0.000657548,-0.004190178,7.657428265,-4.174392223,0.000000000
1709397297.352764,,,,,,,,,,-1.473969204,0.352629364,-0.003213383,-0.001307895,-1.358090578,0.258820891,-0.000668582,-0.004202470,7.657428265,-4.174392223,0.000000000
1709397297.357780,563652287.000000000,1709397181.000000000,-0.938480736,0.003880256,-0.002523862,-0.345300553,7.672833443,-4.161732197,9.769830704,,,,,,,,,,,
1709397297.385000,,,,,,,,,,-1.465922920,0.352236539,-0.003505925,-0.001484351,-1.356256164,0.262017310,-0.000469141,-0.004205348,7.672833443,-4.161732197,0.000000000
1709397297.401171,601416416.000000000,1709397181.000000000,-0.937674045,0.003755216,-0.002598050,-0.347486120,7.681982994,-4.154199123,9.769165993,,,,,,,,,,,
1709397297.420689,,,,,,,,,,-1.464103896,0.352009326,-0.003614425,-0.001627559,-1.359567931,0.263837993,-0.000418614,-0.004193310,7.681982994,-4.154199123,0.000000000
1709397297.434679,635629152.000000000,1709397181.000000000,-0.936954240,0.003651922,-0.002663454,-0.349423126,7.697720528,-4.140380859,9.768359184,,,,,,,,,,,
1709397297.455715,,,,,,,,,,-1.455668473,0.351950228,-0.003749368,-0.001771807,-1.356613662,0.267478764,-0.000282956,-0.004173898,7.697720528,-4.140380859,0.000000000
1709397297.468165,672886974.000000000,1709397181.000000000,-0.936477833,0.003575227,-0.002698417,-0.350698468,7.710874081,-4.127936363,9.768326759,,,,,,,,,,,
1709397297.483559,,,,,,,,,,-1.449788564,0.352230251,-0.003979772,-0.001909531,-1.355052240,0.270967662,-0.000029687,-0.004139460,7.710874081,-4.127936363,0.000000000
1709397297.500347,706389054.000000000,1709397181.000000000,-0.935703280,0.003442765,-0.002756485,-0.352760608,7.723842621,-4.115739822,9.768107414,,,,,,,,,,,
1709397297.517169,,,,,,,,,,-1.444065150,0.352480441,-0.004041068,-0.001909531,-1.353757779,0.274269789,0.000068588,-0.004139460,7.723842621,-4.115739822,0.000000000
1709397297.537247,743475426.000000000,1709397181.000000000,-0.935018773,0.003302129,-0.002788031,-0.354572122,7.736646175,-4.103760719,9.767798424,,,,,,,,,,,
1709397297.550050,,,,,,,,,,-1.438478156,0.352705389,-0.004200575,-0.002048029,-1.352699685,0.277328223,0.000361885,-0.004098763,7.736646175,-4.103760719,0.000000000
1709397297.569381,775727888.000000000,1709397181.000000000,-0.934644424,0.003210450,-0.002782272,-0.355558358,7.749001980,-4.093392849,9.767765999,,,,,,,,,,,
1709397297.584131,,,,,,,,,,-1.433310297,0.352847129,-0.004300941,-0.002147263,-1.353271680,0.279513329,0.000668759,-0.004059326,7.749001980,-4.093392849,0.000000000
1709397297.610365,816570248.000000000,1709397181.000000000,-0.933991380,0.002992429,-0.002725445,-0.357272492,7.758126259,-4.085999966,9.767683029,,,,,,,,,,,
1709397297.617930,,,,,,,,,,-1.431345297,0.352898955,-0.004469147,-0.002243862,-1.356837442,0.280868053,0.000889562,-0.004000213,7.758126259,-4.085999966,0.000000000
1709397297.649121,,,,,,,,,,-1.438475863,0.352898955,-0.004469147,-0.002328473,-1.367814793,0.280868053,0.000889562,-0.003933594,7.758126259,-4.085999966,0.000000000
1709397297.654391,860520950.000000000,1709397181.000000000,-0.933302595,0.002718277,-0.002668343,-0.359071003,7.773219585,-4.073707104,9.767242432,,,,,,,,,,,
1709397297.681192,887000200.000000000,1709397181.000000000,-0.932970141,0.002573868,-0.002633394,-0.359935182,7.785201073,-4.063901901,9.766562462,,,,,,,,,,,
1709397297.681965,,,,,,,,,,-1.418502852,0.352946937,-0.004631136,-0.002398913,-1.356712710,0.282894522,0.001114685,-0.003867283,7.785201073,-4.063901901,0.000000000
1709397297.714639,,,,,,,,,,-1.425575842,0.352973282,-0.004700429,-0.002465997,-1.367727246,0.284309864,0.001297155,-0.003786900,7.785201073,-4.063901901,0.000000000
1709397297.731566,936879745.000000000,1709397181.000000000,-0.932323187,0.002301387,-0.002543153,-0.361610098,7.794373989,-4.055433750,9.765568733,,,,,,,,,,,
1709397297.747581,,,,,,,,,,-1.423447057,0.352967471,-0.004861009,-0.002504456,-1.370292110,0.285696775,0.001312621,-0.003721812,7.794373989,-4.055433750,0.000000000
1709397297.770194,974901473.000000000,1709397181.000000000,-0.931708264,0.002098801,-0.002465437,-0.363193302,7.809534073,-4.041507721,9.763934135,,,,,,,,,,,
1709397297.781260,,,,,,,,,,-1.415302195,0.352982074,-0.004894588,-0.002504456,-1.367417500,0.287840366,0.001367283,-0.003721812,7.809534073,-4.041507721,0.000000000
1709397297.812296,17247535.000000000,1709397182.000000000,-0.931413299,0.002017310,-0.002401889,-0.363949943,7.824546337,-4.027790070,9.762480736,,,,,,,,,,,
1709397297.813815,,,,,,,,,,-1.407276196,0.352871031,-0.005015141,-0.002544352,-1.364769595,0.289685845,0.001656463,-0.003631341,7.824546337,-4.027790070,0.000000000
1709397297.841441,44806033.000000000,1709397182.000000000,-0.930787124,0.001889573,-0.002302379,-0.365549880,7.833488941,-4.019648552,9.761813164,,,,,,,,,,,
1709397297.847948,,,,,,,,,,-1.405290853,0.352773607,-0.005147591,-0.002563677,-1.367716077,0.290723950,0.001608375,-0.003528316,7.833488941,-4.019648552,0.000000000
1709397297.879745,,,,,,,,,,-1.412219062,0.352773607,-0.005147591,-0.002564239,-1.378822251,0.290723950,0.001608375,-0.003418688,7.833488941,-4.019648552,0.000000000
1709397297.883396,88577837.000000000,1709397182.000000000,-0.930307998,0.001773231,-0.002248776,-0.366768261,7.850588322,-4.005760670,9.762679100,,,,,,,,,,,
1709397297.912720,,,,,,,,,,-1.402018791,0.353709877,-0.005292478,-0.002557836,-1.376058644,0.292264909,0.001799778,-0.003320805,7.850588322,-4.005760670,0.000000000
1709397297.923925,125954684.000000000,1709397182.000000000,-0.930051071,0.001693808,-0.002230518,-0.367419598,7.864025116,-3.994806528,9.763799667,,,,,,,,,,,
1709397297.947202,,,,,,,,,,-1.395451959,0.354354143,-0.005377015,-0.002546232,-1.376246801,0.293311417,0.002126775,-0.003229597,7.864025116,-3.994806528,0.000000000
1709397297.954337,160453716.000000000,1709397182.000000000,-0.929549397,0.001556391,-0.002178816,-0.368688092,7.877269745,-3.983977795,9.765021324,,,,,,,,,,,
1709397297.978687,,,,,,,,,,-1.389048099,0.354890376,-0.005399586,-0.002517000,-1.376578313,0.294193596,0.002098137,-0.003129801,7.877269745,-3.983977795,0.000000000
1709397297.993655,199437365.000000000,1709397182.000000000,-0.929061927,0.001472602,-0.002112347,-0.369915240,7.890567780,-3.972479582,9.766404152,,,,,,,,,,,
1709397298.011466,,,,,,,,,,-1.382561592,0.355347127,-0.005447222,-0.002478651,-1.376258217,0.295415312,0.002205570,-0.003046308,7.890567780,-3.972479582,0.000000000
1709397298.025163,231325768.000000000,1709397182.000000000,-0.928821985,0.001447528,-0.002072452,-0.370517813,7.907199383,-3.957399607,9.767709732,,,,,,,,,,,
1709397298.047719,,,,,,,,,,-1.372712229,0.355798721,-0.005422854,-0.002433642,-1.372374153,0.297303408,0.002400182,-0.002958441,7.907199383,-3.957399607,0.000000000
1709397298.058309,262992365.000000000,1709397182.000000000,-0.928298394,0.001412820,-0.001953413,-0.371828369,7.920289993,-3.945558548,9.767900467,,,,,,,,,,,
1709397298.079210,,,,,,,,,,-1.366374524,0.355997801,-0.005543826,-0.002380759,-1.371746723,0.298638105,0.002497567,-0.002874196,7.920289993,-3.945558548,0.000000000
1709397298.096787,302733443.000000000,1709397182.000000000,-0.927782011,0.001379219,-0.001829070,-0.373115787,7.936054230,-3.931498289,9.766788483,,,,,,,,,,,
1709397298.119154,,,,,,,,,,-1.357333814,0.355959862,-0.005635302,-0.002305944,-1.368917733,0.299912870,0.002641343,-0.002782384,7.936054230,-3.931498289,0.000000000
1709397298.133701,337624961.000000000,1709397182.000000000,-0.927551110,0.001359641,-0.001760629,-0.373689848,7.949591637,-3.920643806,9.762066841,,,,,,,,,,,
1709397298.145876,,,,,,,,,,-1.350490506,0.356310517,-0.005595060,-0.002231087,-1.369312083,0.300480455,0.002872192,-0.002693133,7.949591637,-3.920643806,0.000000000
1709397298.168627,374969243.000000000,1709397182.000000000,-0.927093943,0.001289515,-0.001596784,-0.374823472,7.963167191,-3.910106659,9.756414413,,,,,,,,,,,
1709397298.181210,,,,,,,,,,-1.343579579,0.356605798,-0.005699897,-0.002231087,-1.370041254,0.300808996,0.002952058,-0.002693133,7.963167191,-3.910106659,0.000000000
1709397298.207250,412578679.000000000,1709397182.000000000,-0.926657702,0.001197158,-0.001428316,-0.375901694,7.976919651,-3.899521589,9.751550674,,,,,,,,,,,
1709397298.209779,,,,,,,,,,-1.336462228,0.356914997,-0.005770309,-0.002146521,-1.370739913,0.301149577,0.003016577,-0.002592745,7.976919651,-3.899521589,0.000000000
1709397298.243960,,,,,,,,,,-1.343067774,0.356914997,-0.005770309,-0.002056854,-1.382040973,0.301149577,0.003016577,-0.002470828,7.976919651,-3.899521589,0.000000000
1709397298.245508,451090394.000000000,1709397182.000000000,-0.926440983,0.001150510,-0.001338536,-0.376435947,7.990184307,-3.889117241,9.749509811,,,,,,,,,,,
1709397298.276700,,,,,,,,,,-1.336379054,0.356917381,-0.005730730,-0.001941163,-1.382954940,0.301412046,0.003173020,-0.002342515,7.990184307,-3.889117241,0.000000000
1709397298.278830,485142637.000000000,1709397182.000000000,-0.926006723,0.001094686,-0.001168084,-0.377503674,8.003234863,-3.878723621,9.749794006,,,,,,,,,,,
1709397298.310120,,,,,,,,,,-1.329874781,0.356969595,-0.005797011,-0.001836728,-1.383896812,0.301673174,0.003185524,-0.002237475,8.003234863,-3.878723621,0.000000000
1709397298.326156,528359273.000000000,1709397182.000000000,-0.925525912,0.001069767,-0.001013983,-0.378681426,8.019298553,-3.865811586,9.752726555,,,,,,,,,,,
1709397298.341585,,,,,,,,,,-1.320327676,0.356877595,-0.005864668,-0.001722243,-1.382337369,0.301878631,0.003255314,-0.002151798,8.019298553,-3.865811586,0.000000000
1709397298.356414,562099014.000000000,1709397182.000000000,-0.925345839,0.001067798,-0.000961796,-0.379121460,8.031967163,-3.855560303,9.756733894,,,,,,,,,,,
1709397298.376642,,,,,,,,,,-1.314145907,0.356645495,-0.005789483,-0.001722243,-1.383455698,0.301977545,0.003367380,-0.002151798,8.031967163,-3.855560303,0.000000000
1709397298.406416,612141642.000000000,1709397182.000000000,-0.924887429,0.001074468,-0.000838559,-0.380238794,8.044494629,-3.845370770,9.761379242,,,,,,,,,,,
1709397298.409522,,,,,,,,,,-1.308075495,0.356309116,-0.005865006,-0.001606322,-1.384652721,0.302009225,0.003410495,-0.002074766,8.044494629,-3.845370770,0.000000000
1709397298.440764,,,,,,,,,,-1.314502716,0.356309116,-0.005865006,-0.001476950,-1.396056142,0.302009225,0.003410495,-0.002017978,8.044494629,-3.845370770,0.000000000
1709397298.452940,658905760.000000000,1709397182.000000000,-0.924430072,0.001101497,-0.000700371,-0.381349595,8.057295799,-3.832637787,9.769470215,,,,,,,,,,,
1709397298.474283,,,,,,,,,,-1.308098891,0.354725659,-0.005878163,-0.001365623,-1.394743369,0.302185982,0.003486087,-0.001978118,8.057295799,-3.832637787,0.000000000
1709397298.493971,698143994.000000000,1709397182.000000000,-0.924194050,0.001126054,-0.000620647,-0.381920938,8.067605019,-3.822503567,9.774378777,,,,,,,,,,,
1709397298.506506,,,,,,,,,,-1.304157097,0.353375316,-0.005820531,-0.001251167,-1.396046067,0.302287102,0.003533489,-0.001923626,8.067605019,-3.822503567,0.000000000
1709397298.518908,724737649.000000000,1709397182.000000000,-0.923705147,0.001192833,-0.000486478,-0.383102061,8.075364113,-3.814930677,9.777536392,,,,,,,,,,,
